user_id,merchant_id,tdate,avg_time,avg_time_in_Sec
b38f97880ccb69e8f89201eedbccc149a9ea914ca86111340a9b1d9de1788a01,3101,2018-10-01,1 hours 39 minutes 6.2 seconds,5946.2
b4358b0a129772448edd9dacb692c9f78af133802f9b6a1a49d9014a5f3af707,2114,2018-10-01,0 seconds,0.0
b60e6c8c6933891669efa2dd6a183b59f558de029787a2c0a6fa2ac0cb40cbb8,2484,2018-10-01,0 seconds,0.0
b6782014015dc24ee6b7dc0cf9c1ee2d866056691e21926a0e7555e9c32aa6db,2365,2018-10-01,0 seconds,0.0
bdffe32d31b768192e4f0569ac5ec776eeeff298b01bf064795aad92a697963e,2280,2018-10-01,0 seconds,0.0
c8c436d08fadc07e36ec2890254eef3340704c7ce6de2dbd1212a7b0006d0f17,2282,2018-10-01,0 seconds,0.0
ce08b6995a1d72409dabc1bf2c7f6ac930390f9f7b26720c91ebea20cdebd41c,563,2018-10-01,0 seconds,0.0
ce0dedb2415b59c3862e3d72a4d15df82b1f2907c0d6ff6b29fab73ee172b45f,2280,2018-10-01,0 seconds,0.0
ce4c999b047a2abf2d585d26d46dda6baf852f87725728b0565a51dc5c5de16f,2446,2018-10-01,0 seconds,0.0
cfb0c0bf683226f45c151b55de6e5abd86618b7b0a96eb631b8875e2bb674cd1,2163,2018-10-01,0 seconds,0.0
d452a27cf5d924ee3409a6ad3a294f5eb74fdc1d49fffd61ca3f82d89c19ef9c,4605,2018-10-01,6 minutes 17.5 seconds,377.5
d5c57062c323a349d9874af0c921a531f43ca9a83318090d840365c79735432e,3396,2018-10-01,0 seconds,0.0
de18660580c0eb1b8f8926f08d98ee4f81784962716daedaa7aeaf14b9e9a0ed,221,2018-10-01,0 seconds,0.0
e5a4d4d1a06b0c98bff7f13631cfbf61f8cb7ce4c8028647a41a29c5817ccde1,1529,2018-10-01,0 seconds,0.0
e5a4d4d1a06b0c98bff7f13631cfbf61f8cb7ce4c8028647a41a29c5817ccde1,5614,2018-10-01,0 seconds,0.0
e73922314cc689392a2900237f44fd0a86709fb3d8b7cd510109f4bc0b278f8c,3418,2018-10-01,0 seconds,0.0
e8babaa486672684e5a74fdd0853dfbcda97901f435ce90e0e3c2cfe5bb4333b,2264,2018-10-01,0 seconds,0.0
f0610336a7d7537f12ea0bfc0611931a09c79bd27b64aecf5a0b7209326022a4,2066,2018-10-01,0 seconds,0.0
f0961fbedb92125671cb132862c9c94ab77c5d903f0678730dadfe8016e32603,2280,2018-10-01,0 seconds,0.0
f8be396ef799fbf5c8c8dabdc0b97270b98154fb013fd02ca31c85fa3f8c8440,1991,2018-10-01,0 seconds,0.0
f9b8dac9a8d25836cea486e6895396623511362af5285e9d84d88dfdfa06a05f,2008,2018-10-01,0 seconds,0.0
09cf7d157aa098587a875acc07a5fda0f663fd9e1f7440bc6ea737de13c50e94,NULL,2018-10-01,5 hours 17 minutes 12 seconds,19032.0
0c06d19d913d2bbaa67e4acb1937b7dee4e50705616a3bf667888d578caf51cc,2266,2018-10-01,24 seconds,24.0
0e2d7dbb00dd20f6e9d9d7f11b93650606952aed23627c6d5be6e5da45ef510c,2345,2018-10-01,0 seconds,0.0
116bad94ffee155096fe4a80d6be9886d4b1416e5181104556970b443edddb4a,3436,2018-10-01,0 seconds,0.0
1285ebbfb7e7105ca2b10afdc0c2912fddeb4111b9f1563fc81fb22168530720,2352,2018-10-01,0 seconds,0.0
1285ebbfb7e7105ca2b10afdc0c2912fddeb4111b9f1563fc81fb22168530720,2609,2018-10-01,2 hours 36 minutes 6.2 seconds,9366.2
1616acee3221dc34a72c45b49236814803dcf3cb22f6c40a69b61ec74904cec6,1998,2018-10-01,0 seconds,0.0
19280f487adaa2ed8537a8395d24895e1d328ed1ee5c7c484f7f20b2eedc7d14,2386,2018-10-01,0 seconds,0.0
1ef58abe3536abec5e4a11ecabf53f6d0b18732dcbc3a7263b139bca66668942,5255,2018-10-01,6.5 seconds,6.5
227643fe15210117a4ef955ca8cd25b3e16dd99d2498b8c366a57e8ac4cea54d,2163,2018-10-01,0 seconds,0.0
227643fe15210117a4ef955ca8cd25b3e16dd99d2498b8c366a57e8ac4cea54d,5089,2018-10-01,0 seconds,0.0
23c3d379f8e845797073fb4488783a15a5586906ffbb1440d8bda7a050f7c7e3,233,2018-10-01,0 seconds,0.0
29afa4203fee96c841c6b23bc337feaa4d149c12c1fa779bc6b66cc7b0daafce,1004,2018-10-01,0 seconds,0.0
2b8e198b5748c3ad39bcb6df3ff1982b75421813729db120fb89dc18ec20404a,3396,2018-10-01,0 seconds,0.0
34e577898f9dd639472d2eead79ff2b70dfbd0f822640df73e8e03bd7beac139,2085,2018-10-01,0 seconds,0.0
381b4683115d9722150ed75141b2fb887042744fc017368e51fcb3d90c0d589c,2605,2018-10-01,0 seconds,0.0
3b5143f4a1f8629f812dbc8d050fd4faa6eb80b55a17f1dbd0011a3da898fdf8,2345,2018-10-01,0 seconds,0.0
3c7414ff7496f326aa578e9d05a19d5a09969a03c2cb25621f09e0247e1c3219,2051,2018-10-01,0 seconds,0.0
3c7414ff7496f326aa578e9d05a19d5a09969a03c2cb25621f09e0247e1c3219,2282,2018-10-01,0 seconds,0.0
3c7414ff7496f326aa578e9d05a19d5a09969a03c2cb25621f09e0247e1c3219,2350,2018-10-01,0 seconds,0.0
3dfefb729dd4810d2ea70bce2447a80a09ec92b7bf874b24947a16c8f4619033,2143,2018-10-01,0 seconds,0.0
44c0ed6089afc9d344dcc19cd02cbffd24cc67f27b59e5785bd44df6f1ca2e16,3082,2018-10-01,0 seconds,0.0
45944d0156f1468b38ed630b500d7ed256e73d95dec9868ef73654c015e472ae,3561,2018-10-01,0 seconds,0.0
598e25b4d636e88995ae54ed27da92298945b002859c83cd09ca17614159791a,5392,2018-10-01,0 seconds,0.0
5dbe262e422db3727863963a82a835cca8e36183280ad2a8b7cdde2175787cc9,2624,2018-10-01,9 minutes 25.5 seconds,565.5
6018c36204963372a7189faf8150ce8d289209f26f8c8393d7cf71b2a58eea7e,2051,2018-10-01,0 seconds,0.0
68f91e0cac8675332af8f4d1c2c81c134f67d119913a60bbba1783405429d82b,2350,2018-10-01,0 seconds,0.0
6bffbbfc7bfcae5e2c2b69a9455fd4196311c947c20e64a5815d00b66ff2a95d,2345,2018-10-01,0 seconds,0.0
71e01a216fd6d973c82dbd0023733adfa82887a5193d1a6329af176cb2626626,2354,2018-10-01,0 seconds,0.0
71e01a216fd6d973c82dbd0023733adfa82887a5193d1a6329af176cb2626626,2362,2018-10-01,0 seconds,0.0
75b50dba9e47ed8ebe56ae0e208e0cf9580e8dd88ce9579cc7f1c6c2518c2d9b,2282,2018-10-01,0 seconds,0.0
77fa675a662417b3ee86ab5a92ceb45913e280cc8515dd1ea09e9cee73447802,1391,2018-10-01,0 seconds,0.0
83446c4f1550da01765de0c8c0b8dbfd006f13350316dc7eb5af5f6715c3cda4,2351,2018-10-01,0 seconds,0.0
863a47d6c305dee1df0e2b4d0125fe0e50ed137200583ac8889af79e6b336ebd,2350,2018-10-01,0 seconds,0.0
875a7e34ae914d7303dbb02cd7ee0d5567c2d9cb78ddfe16dac79502b8743a2b,2028,2018-10-01,0 seconds,0.0
87d4427f66eba56539e97e2dd781db3b03ff60f9761a3ef5200e0388c43d1e04,2036,2018-10-01,1 hours 17 minutes 39 seconds,4659.0
89bc35df2ba44dcd4743470745bfa27933e325cfe403b79b57b8018b56856c02,2464,2018-10-01,0 seconds,0.0
8e709925401a196801219b750f8709242e8cb83b8cc2b3b72c08ef49a9f04a6c,2484,2018-10-01,0 seconds,0.0
8f6dd2335b1c4a451ff21734e13a0acd0f60bc7827095e22287c39159a0c54e1,2031,2018-10-01,0 seconds,0.0
8f6dd2335b1c4a451ff21734e13a0acd0f60bc7827095e22287c39159a0c54e1,2066,2018-10-01,40 minutes 48 seconds,2448.0
91deb59b829ace989afbf6ce3218ccd2c87ff05dbba4fe97455fbc424fa43924,2461,2018-10-01,0 seconds,0.0
93ec9e0880ad0c7d92935e0f03d1ad7ff2da58beab0f6c486daeed836e2acb50,2188,2018-10-01,1 hours 26 minutes 41 seconds,5201.0
97e27e751eb093d1650f1c88be27c2e1642fed6dfe66016b82740d658fb95a18,2163,2018-10-01,0 seconds,0.0
9d3b18524b2a05b55e789e9b078e207ec743c07920ce066bfd49e467e614e69e,2280,2018-10-01,0 seconds,0.0
9d884149596bceea135e5f3541f0c7ced3aa9fd4970b441ed57aa15a954ec044,2350,2018-10-01,0 seconds,0.0
af00005a9a183acb1ad3204f3d6a49f8ad5b901c943193d5133f89aba2cba2e2,2694,2018-10-01,0 seconds,0.0
af9666dbc9f97b864c5ef3c9e12f3a377f5cc2fa173687b6d764d108a93d46a9,819,2018-10-01,0 seconds,0.0
b03ac20d677546586ff5a7021a2e45e6880e7b96d6c7e9d1fe53605eba5de4d3,NULL,2018-10-01,0 seconds,0.0
b38f97880ccb69e8f89201eedbccc149a9ea914ca86111340a9b1d9de1788a01,2664,2018-10-01,1 hours 48.8 seconds,3648.8
b4358b0a129772448edd9dacb692c9f78af133802f9b6a1a49d9014a5f3af707,3423,2018-10-01,0 seconds,0.0
b68591d65f3efa3d4fa98ff24d5f97f0db058844bb6abc03c2912a156badf9e8,2345,2018-10-01,1 hours 27 minutes 21 seconds,5241.0
b744ce57d4f4a4bcfc705615f7e71ea80ef27143fd39fb3c40b5fd3d04884929,986,2018-10-01,0 seconds,0.0
b96bd1caf9ee939972d64e5c423a4db4b3b04cd07ead50bbb37720eeeee20c35,2350,2018-10-01,0 seconds,0.0
b9aebb6a60aef203c8c8f13471a87de1e43b659a0b811561f9545ec464db9e5c,2085,2018-10-01,0 seconds,0.0
ba7d81a055350871cd8b1285977ac45d15b0295f1a9d3e8146b68896f4d494d4,246,2018-10-01,0 seconds,0.0
d997b76ad85a2367939129004188ced5fdd873a1712261c6dc051e399e15c62e,245,2018-10-01,0 seconds,0.0
dcc9e05d3823a6df98368ad74c26171a19a1018901c526033897af9fb772219f,2230,2018-10-01,0 seconds,0.0
df193e2ccc94f2381cb94e05ac42474349741cda065ced52d160eb07027ee82e,3389,2018-10-01,0 seconds,0.0
e013b3be3b0c66fb17b36f7e4aab37b20267ce91fc616e55a09505d816dbc8f6,2156,2018-10-01,0 seconds,0.0
e21e8b657a575e3032c13c54a4bb246e074649333d7384b6d7bc8c60cf48428a,249,2018-10-01,0 seconds,0.0
e5089c58fbde325c2cde5aedf4f2196085d066419ad44ad451a6aa7ae363f2f5,223,2018-10-01,0 seconds,0.0
e5089c58fbde325c2cde5aedf4f2196085d066419ad44ad451a6aa7ae363f2f5,2516,2018-10-01,0 seconds,0.0
eba84760f702107ec32a5cc13297115dfd088a2da1a04979e2fccb555ddbdb12,2282,2018-10-01,0 seconds,0.0
f846b05e4a63ca702032f66c8566bf40a3f0e6ac864d493ee73a5dc2eb3e1c5b,2464,2018-10-01,0 seconds,0.0
05e48279b0fb7628505ff96c6d31de2b040bc16bafabc2fef11c4c8eb0f4eb4b,223,2018-10-01,0 seconds,0.0
08f8f44ab30d7e1edc9122bc95eae738da1479507f0e46c44c5282f95c945879,241,2018-10-01,0 seconds,0.0
09cf7d157aa098587a875acc07a5fda0f663fd9e1f7440bc6ea737de13c50e94,4605,2018-10-01,0 seconds,0.0
0c18649b9e7a89421f5ba60c977a309fed6e85e5b35e5c048b79f3c4b32862c3,1391,2018-10-01,0 seconds,0.0
0c5aebdf86b361db1e7bbf9310db7d0e834701a49b15460540966a70cecad899,2694,2018-10-01,0 seconds,0.0
0f7683b5e677736d9e82077f7e9f6ed6bd83873f47d51faa14e08126b6f60baf,221,2018-10-01,0 seconds,0.0
15c1843d2c462c6f588807f1bf93ba0de68b8c750961a8040263ef0c47de79ea,2188,2018-10-01,0 seconds,0.0
1f27b84aedc7aad9b0985452122260114966e354ab59a819afc610bf6985c518,246,2018-10-01,0 seconds,0.0
24c0f98368d52f3a8b250dde9601d77c92418ceae7f07151992648b34367f787,986,2018-10-01,0 seconds,0.0
29d0c81478997c48d9ae7de247de97dd8a8119563bf9e54c97a3a6d988bac2f7,2114,2018-10-01,0 seconds,0.0
31d5d9a9fdcae6025ce246953eb1c2b59c6f6f4e0302977bd749a7f5aa67db32,819,2018-10-01,0 seconds,0.0
365a011424432621de0e828ad2cccb998dad54d9ba1f73dae3e8f5d773cb514a,2366,2018-10-01,0 seconds,0.0
366a50d20f5afdb90514c1ff50c0dfcf158007b9e2e582d7a4a8e408b9fd4bd2,2280,2018-10-01,0 seconds,0.0
3bfdfd94f1eb9561e21a1ae96a8e18b5dca7acfeaa5545919fd74809b84df4af,2268,2018-10-01,19 minutes 44 seconds,1184.0
3d702d209609ae48c4fbb21dc906ee36720a386a24b7a9719797ac0c6e4ff371,2266,2018-10-01,0 seconds,0.0
3e2c0fab8a4e9ea274e5bcb6b2fa9dd610c1d7f3b4ecd5bb979d65f81d37e7fa,246,2018-10-01,0 seconds,0.0
4a426f51ed2fb6d0cb74809d1238060a0c225364ac9ec8542b813d4303eff5e9,3423,2018-10-01,0 seconds,0.0
4e676f686fc9e92a4086f9a688553299f00c6ee53ba2a87ad9fe56e4e1a297b3,246,2018-10-01,1 hours 28 minutes 45 seconds,5325.0
5469615a9ce4257e09f582f81a3316682cf0e511db6cc881b1853c147a958a5b,2282,2018-10-01,0 seconds,0.0
5d1aeda166aa920b3694ddc9fc3786783695d37b50de097fbedbc6d97ba3675d,2053,2018-10-01,0 seconds,0.0
620107fa88c4888f3e55660bd3e8e2bcdd85969000a9e54253a548e5739dc533,2188,2018-10-01,29 minutes 48.5 seconds,1788.5
620107fa88c4888f3e55660bd3e8e2bcdd85969000a9e54253a548e5739dc533,2363,2018-10-01,1 minutes 38.5 seconds,98.5
6c86a0aaaacc5c4fb764680090678c96011ca52d8162b8074ac009692e871c22,1344,2018-10-01,0 seconds,0.0
6c86a0aaaacc5c4fb764680090678c96011ca52d8162b8074ac009692e871c22,250,2018-10-01,0 seconds,0.0
70884a853dd6487d50b86919f834cb705d3bdf75b6cd7585fdfd50f448fcd7cc,2280,2018-10-01,0 seconds,0.0
731398f1f78e7f1bb0dd5fffb15048a77e3478fc501ea0963de01868bcfb6be2,2268,2018-10-01,0 seconds,0.0
754160b2e1514bc6aa42d400828af4f1f33572cc520a3a454c388207eaa7cdf8,2365,2018-10-01,0 seconds,0.0
76446247b0285670c669d9b145ac54bee3c85a0f7fc65307c80cc87810b0f37f,246,2018-10-01,43 seconds,43.0
779b61f7b7d93b0a3b783c3539d0c0fa51e5f300f8882dc38d2f11c8db8f1953,1344,2018-10-01,0 seconds,0.0
7f799ec5035f2a291ba2d67b82b77a4ca3c4bc6f5ff4a225d8a0cb90a6ba4717,2139,2018-10-01,0 seconds,0.0
801790084d59f48ea22f63c8a6886e55d7a268ff5923e206e805b9e4bced0b00,2280,2018-10-01,0 seconds,0.0
88bc4660ed91489f742e3eeb8760986bbc752a1582b45e9fed346eb966007096,2230,2018-10-01,2 hours 27 minutes 48.5 seconds,8868.5
898d4d2f9fda029bf37b85850824f21d6204d3d3b8ab5b04dcc0d002f64c5725,298,2018-10-01,0 seconds,0.0
97e27e751eb093d1650f1c88be27c2e1642fed6dfe66016b82740d658fb95a18,4810,2018-10-01,0 seconds,0.0
97f286b10ce9d0c7c1b5d7058f13b80da24d6c19d0c8f7a56bb747828cd5fb2b,249,2018-10-01,0 seconds,0.0
a2ef812c9bebc7385ddbba162c997d0f483eb4400795a1c05a7854f1c0126af3,2516,2018-10-01,0 seconds,0.0
a7763662560e1bebda50d378764537daefee7b4d201b840dcba36b87215de1df,2691,2018-10-01,0 seconds,0.0
a8548866b9d5310432b9e2856ae6baeeff1dc0914f32b556f1bde39d3cd9ef51,2345,2018-10-01,0 seconds,0.0
a8d854bf38ed7b80458814ca99d079423621b39cb56544e28335904f37cfcad4,2480,2018-10-01,0 seconds,0.0
af9666dbc9f97b864c5ef3c9e12f3a377f5cc2fa173687b6d764d108a93d46a9,4561,2018-10-01,0 seconds,0.0
b38f97880ccb69e8f89201eedbccc149a9ea914ca86111340a9b1d9de1788a01,2599,2018-10-01,0 seconds,0.0
b38f97880ccb69e8f89201eedbccc149a9ea914ca86111340a9b1d9de1788a01,3136,2018-10-01,0 seconds,0.0
b38f97880ccb69e8f89201eedbccc149a9ea914ca86111340a9b1d9de1788a01,3383,2018-10-01,53 minutes,3180.0
b38f97880ccb69e8f89201eedbccc149a9ea914ca86111340a9b1d9de1788a01,4630,2018-10-01,0 seconds,0.0
ce4c999b047a2abf2d585d26d46dda6baf852f87725728b0565a51dc5c5de16f,446,2018-10-01,4 minutes 20.5 seconds,260.5
d1a900508ce1fbb117b6c9c5fcdf7c5733f0cd8629dbd37e7772d9abef6fc82a,2609,2018-10-01,1 hours 5 minutes 4 seconds,3904.0
d377749451561792ecaaaa85b9e9b9f3243f8ddfe5d7bd539765af367432328c,2051,2018-10-01,0 seconds,0.0
d4ab3f0af6b6bf0ae0348ee94818ce171edd998264b4d4a16f41bbaf9ba1dce8,5089,2018-10-01,0 seconds,0.0
e013b3be3b0c66fb17b36f7e4aab37b20267ce91fc616e55a09505d816dbc8f6,2345,2018-10-01,0 seconds,0.0
e1c3694b2b58532d7fd48283fdc8d6b6fd791397452fc45f9268af48015babd8,2366,2018-10-01,0 seconds,0.0
e2d45c0bede7f45c9c751d4b46dd23510ec4bb33f1808f403b35919e29005d6f,2268,2018-10-01,0 seconds,0.0
e47cab721c2c1cbc820027a7cee1c200ea3362876058d0913a52df108913b41d,246,2018-10-01,0 seconds,0.0
e633e7a2335cbff2b2844dd207d6971e886b89773129c280f27d62ef01fb49e6,2463,2018-10-01,0 seconds,0.0
efba6bea28a09d35dcd75bdfa677569d824b43d5e04caf32feb17359b0b67392,2350,2018-10-01,0 seconds,0.0
f02df645bbf570a86e180c48c5662e5d3c27c6561529a0a8f94aaa7c70d30502,1344,2018-10-01,0 seconds,0.0
f2809e273ebfee5d25b178fc2385d861e95a9baad007e26c6b8045dd022bda3d,1391,2018-10-01,0 seconds,0.0
f29632af4125b6cd239851d906b20d060f6ea849398c55d392444222b5726bd0,2268,2018-10-01,0 seconds,0.0
f81787c0540e243f47f8c76d36e1b6571da96bb52d52d44e87d71f30210ef9c1,221,2018-10-01,0 seconds,0.0
f90b54866360e1e9a0cb13bdfb7cd11f6ea3a2c87440e1be0bc3bd28766e4226,NULL,2018-10-01,0 seconds,0.0
ff29ab0536a8d442063225d0bc1ee7d904beb1268c7baef0697efdfd12e5d4ca,2362,2018-10-01,0 seconds,0.0
015651b9387e4526d8b34c69bb3c254a22b77ea8afd15c29b88d33f5df10c4d3,246,2018-10-01,0 seconds,0.0
028686cbb0d7b0f4c847a9de8ede47b4db065dff2511a71967fdfef0e77c32e1,2284,2018-10-01,0 seconds,0.0
031eb2968048a6b02c31314fcf311e4a6c62edfaaabe2d6246158f68c1727049,2066,2018-10-01,0 seconds,0.0
068f977b10a8681ca0654034ec6b127e4bcc4e27be177a0462e6fbcf1c181deb,2085,2018-10-01,0 seconds,0.0
0801e50a779364d971be9f009ca662eb4c424eb82006b4a94b9925ef5fcca0c2,2366,2018-10-01,0 seconds,0.0
0b0c13fbd39b4c7d927845c3d72e01185344ae330e91edd9da0e69c0d2752b54,245,2018-10-01,0 seconds,0.0
0f153925256d3c7d4c86ea47b8b2d3d9bf2dd23bac74c796e420c607514c1ff5,2163,2018-10-01,0 seconds,0.0
114efc20b2374a8e699850035079d473c3aebefbb6ef2820b4989be7870f83d2,2345,2018-10-01,4 hours 1 minutes 32.666667 seconds,14492.666666666666
153a870471e4baf8539f2ce59a80f782bf12583af08aeb8d5ff07b9074e30d10,2163,2018-10-01,0 seconds,0.0
15c1843d2c462c6f588807f1bf93ba0de68b8c750961a8040263ef0c47de79ea,986,2018-10-01,0 seconds,0.0
2dd373b88c3dfb0d9720e57dcd7522de46b891a69d6498bd252cc5825e7e4399,245,2018-10-01,0 seconds,0.0
30d198be7ca59ba02d109af0dd41f81414b4c941d0afee7a3c10c605ac30fbbb,2113,2018-10-01,0 seconds,0.0
3378aa355a65ccc88fecd6b2f6c54688670ee7c4ccc77993ff946e8709801d2d,2284,2018-10-01,0 seconds,0.0
33cc7b5f37ed5b3952295ff8bdb94cfa53c55e25c1636b8522bfb324e49eb56b,2060,2018-10-01,0 seconds,0.0
34e577898f9dd639472d2eead79ff2b70dfbd0f822640df73e8e03bd7beac139,1344,2018-10-01,1 hours 1 minutes 31.5 seconds,3691.5
391a7e5380d412024d5dcb4620f6d7f80f5c63dd450852b70d3ec032a4de0e97,2366,2018-10-01,10 minutes 58.5 seconds,658.5
4e676f686fc9e92a4086f9a688553299f00c6ee53ba2a87ad9fe56e4e1a297b3,2609,2018-10-01,0 seconds,0.0
5469615a9ce4257e09f582f81a3316682cf0e511db6cc881b1853c147a958a5b,2428,2018-10-01,0 seconds,0.0
5d4732e809c1d33977d639127a9bd2b07fc519a1e6ab627e3b4db5e2e5187f46,1989,2018-10-01,0 seconds,0.0
5f6dd24a680bc475e26cdf2a1871722e240bf415588083e8337da97610bd7d64,2694,2018-10-01,0 seconds,0.0
60d2f5b2ac66a83105d58ca0584615164a26e6b5b939d7d150547e4b0795d9a9,2345,2018-10-01,0 seconds,0.0
620107fa88c4888f3e55660bd3e8e2bcdd85969000a9e54253a548e5739dc533,3665,2018-10-01,0 seconds,0.0
6632500673f6453e7e55ab69f82809225b75907ae014010f793dbef38daf2c11,3666,2018-10-01,0 seconds,0.0
689b8c287b0e73ac6cdebb5361b8c0b9d58c653152893955b6c3114f5926381d,2609,2018-10-01,0 seconds,0.0
779b61f7b7d93b0a3b783c3539d0c0fa51e5f300f8882dc38d2f11c8db8f1953,2188,2018-10-01,0 seconds,0.0
7b8f402162b5d8012c075cade7c331dc7ceccafc93de5a03bc1c272ef55477e6,2661,2018-10-01,0 seconds,0.0
863a47d6c305dee1df0e2b4d0125fe0e50ed137200583ac8889af79e6b336ebd,2484,2018-10-01,0 seconds,0.0
8e2a9919c4f0e66dd13b4d0e63306d9087a5e43e1a59ad90426752704cda08ea,2345,2018-10-01,0 seconds,0.0
92e0edd3590a2b45c6f6fc6a79b78d2a6250eea6a7edb61364842fe9195e185c,2085,2018-10-01,9 minutes 12.5 seconds,552.5
943679465cbfcae1c7e706d33e3e5750c5e7912ed0ab3e1fa13677562f69a0a6,2139,2018-10-01,0 seconds,0.0
