timestamp,user_id,event,flyer_id,merchant_id
2018-10-01T13:40:34-04:00,b38f97880ccb69e8f89201eedbccc149a9ea914ca86111340a9b1d9de1788a01,flyer_open,1985636,2046
2018-10-01T13:41:11-04:00,b38f97880ccb69e8f89201eedbccc149a9ea914ca86111340a9b1d9de1788a01,flyer_open,2016238,1262
2018-10-01T13:45:35-04:00,932198ce05357d10a6f9eefadc6d554e044fec8ed8eb1c50312ca8a83b5e58e2,flyer_open,2019993,2664
2018-10-01T13:31:20-04:00,9ea672779feb1e088caa593b61ec51440c1d8694e1bf3dfe95554f7c9698c47e,list_flyers,,
2018-10-01T13:53:34-04:00,b38f97880ccb69e8f89201eedbccc149a9ea914ca86111340a9b1d9de1788a01,flyer_open,1996693,2646
2018-10-01T13:41:46-04:00,b38f97880ccb69e8f89201eedbccc149a9ea914ca86111340a9b1d9de1788a01,flyer_open,1960368,2484
2018-10-01T13:50:09-04:00,620107fa88c4888f3e55660bd3e8e2bcdd85969000a9e54253a548e5739dc533,flyer_open,2026010,2284
2018-10-01T13:32:44-04:00,620107fa88c4888f3e55660bd3e8e2bcdd85969000a9e54253a548e5739dc533,flyer_open,1966490,2463
2018-10-01T13:32:03-04:00,620107fa88c4888f3e55660bd3e8e2bcdd85969000a9e54253a548e5739dc533,flyer_open,2022480,246
2018-10-01T13:49:38-04:00,620107fa88c4888f3e55660bd3e8e2bcdd85969000a9e54253a548e5739dc533,shopping_list_open,,
2018-10-01T13:46:28-04:00,880ebdc883cd183630d95d9f955b8e2ed01cefbea8fc34e6dde90e33b93d5c66,flyer_open,1990084,3115
2018-10-01T13:46:29-04:00,cfb0c0bf683226f45c151b55de6e5abd86618b7b0a96eb631b8875e2bb674cd1,flyer_open,2000862,2826
2018-10-01T13:31:24-04:00,30d198be7ca59ba02d109af0dd41f81414b4c941d0afee7a3c10c605ac30fbbb,flyer_open,1963250,3480
2018-10-01T13:31:24-04:00,30d198be7ca59ba02d109af0dd41f81414b4c941d0afee7a3c10c605ac30fbbb,flyer_open,1963250,3480
2018-10-01T13:31:02-04:00,620107fa88c4888f3e55660bd3e8e2bcdd85969000a9e54253a548e5739dc533,flyer_open,2002515,3383
2018-10-01T13:51:23-04:00,620107fa88c4888f3e55660bd3e8e2bcdd85969000a9e54253a548e5739dc533,shopping_list_open,,
2018-10-01T13:35:26-04:00,30d198be7ca59ba02d109af0dd41f81414b4c941d0afee7a3c10c605ac30fbbb,flyer_open,2022480,246
2018-10-01T13:45:22-04:00,880ebdc883cd183630d95d9f955b8e2ed01cefbea8fc34e6dde90e33b93d5c66,flyer_open,2025866,3423
2018-10-01T13:46:43-04:00,b38f97880ccb69e8f89201eedbccc149a9ea914ca86111340a9b1d9de1788a01,flyer_open,1965810,2366
2018-10-01T13:31:09-04:00,210885968735dbad8729ffdab65a63c1c2846cc6b9c71fc1b9bda21b30f56bdb,flyer_open,2005529,2280
2018-10-01T13:35:46-04:00,2475e108414a8ca7c2172c25d507ad5ce3805519c2b143325c33a9d0150b6197,flyer_open,1963250,3480
2018-10-01T13:46:15-04:00,1606bb3a88d3ae9d76adfa0d7a0c9b42d93bfd72fda4b8333c49f8c35e519b45,flyer_open,1986346,614
2018-10-01T13:31:42-04:00,620107fa88c4888f3e55660bd3e8e2bcdd85969000a9e54253a548e5739dc533,flyer_open,1994508,986
2018-10-01T13:46:28-04:00,620107fa88c4888f3e55660bd3e8e2bcdd85969000a9e54253a548e5739dc533,flyer_open,2009541,2066
2018-10-01T13:46:36-04:00,b38f97880ccb69e8f89201eedbccc149a9ea914ca86111340a9b1d9de1788a01,flyer_open,1983468,2366
2018-10-01T13:31:30-04:00,7c3e5dadd6c0d71702e9c26a9470720db160f6addb88eabde3aa1cdf4b0e4bdd,shopping_list_open,,
2018-10-01T13:36:14-04:00,b38f97880ccb69e8f89201eedbccc149a9ea914ca86111340a9b1d9de1788a01,item_open,null,NULL
2018-10-01T13:48:16-04:00,620107fa88c4888f3e55660bd3e8e2bcdd85969000a9e54253a548e5739dc533,flyer_open,2031136,2148
2018-10-01T13:48:16-04:00,b38f97880ccb69e8f89201eedbccc149a9ea914ca86111340a9b1d9de1788a01,flyer_open,1994508,986
2018-10-01T13:48:22-04:00,87c2f342e40511b1ebc095de5dbd12f879d0dc52be7323d4704b73ff60f6183d,flyer_open,2005060,2264
2018-10-01T13:46:33-04:00,cfb0c0bf683226f45c151b55de6e5abd86618b7b0a96eb631b8875e2bb674cd1,flyer_open,1983468,2366
2018-10-01T13:46:46-04:00,1606bb3a88d3ae9d76adfa0d7a0c9b42d93bfd72fda4b8333c49f8c35e519b45,flyer_open,2022480,246
2018-10-01T13:46:28-04:00,9c7cf978399a0f3d6c66276424072238e6065466719e7e626b507444fdddd892,flyer_open,1993346,2188
2018-10-01T13:30:05-04:00,c466a0f31fd3f868a1d95dce24d6ebd9cdc511a092b7e5d842805424113b6439,flyer_open,2005336,2085
2018-10-01T13:30:19-04:00,acf02e94085df3fa798948af8a3d4f706504ce511b3ab4bed8e1aa81ab9af620,shopping_list_open,,
2018-10-01T13:30:53-04:00,1606bb3a88d3ae9d76adfa0d7a0c9b42d93bfd72fda4b8333c49f8c35e519b45,flyer_open,1994963,221
2018-10-01T13:30:55-04:00,1606bb3a88d3ae9d76adfa0d7a0c9b42d93bfd72fda4b8333c49f8c35e519b45,list_flyers,,
2018-10-01T13:34:04-04:00,1606bb3a88d3ae9d76adfa0d7a0c9b42d93bfd72fda4b8333c49f8c35e519b45,shopping_list_open,,
2018-10-01T13:35:05-04:00,620107fa88c4888f3e55660bd3e8e2bcdd85969000a9e54253a548e5739dc533,flyer_open,1985636,2046
2018-10-01T13:56:42-04:00,880ebdc883cd183630d95d9f955b8e2ed01cefbea8fc34e6dde90e33b93d5c66,flyer_open,2000581,246
2018-10-01T13:58:25-04:00,b38f97880ccb69e8f89201eedbccc149a9ea914ca86111340a9b1d9de1788a01,item_open,null,NULL
2018-10-01T16:50:33-04:00,b38f97880ccb69e8f89201eedbccc149a9ea914ca86111340a9b1d9de1788a01,flyer_open,2005529,2280
2018-10-01T16:35:20-04:00,b38f97880ccb69e8f89201eedbccc149a9ea914ca86111340a9b1d9de1788a01,flyer_open,2026323,2610
2018-10-01T16:43:32-04:00,0bfffd3c9267dc2d585fb49a490e1ca00055845791275cae590f8c23c39ed9d7,item_open,1981285,233
2018-10-01T16:56:08-04:00,0bfffd3c9267dc2d585fb49a490e1ca00055845791275cae590f8c23c39ed9d7,flyer_open,2004911,2345
2018-10-01T16:33:46-04:00,b38f97880ccb69e8f89201eedbccc149a9ea914ca86111340a9b1d9de1788a01,flyer_open,1990050,249
2018-10-01T16:33:50-04:00,b38f97880ccb69e8f89201eedbccc149a9ea914ca86111340a9b1d9de1788a01,flyer_open,1994619,2463
2018-10-01T16:55:44-04:00,b38f97880ccb69e8f89201eedbccc149a9ea914ca86111340a9b1d9de1788a01,shopping_list_open,,
2018-10-01T16:31:06-04:00,0bfffd3c9267dc2d585fb49a490e1ca00055845791275cae590f8c23c39ed9d7,flyer_open,2005529,2280
2018-10-01T16:55:55-04:00,6de78a59ac6da67e3a8900785f18305ee6a3a33d91da6bfee9a7840fb68b8269,flyer_open,2022482,1991
2018-10-01T16:33:19-04:00,b38f97880ccb69e8f89201eedbccc149a9ea914ca86111340a9b1d9de1788a01,flyer_open,2005529,2280
2018-10-01T16:33:03-04:00,286fddfbef78c5472ada7d363d034e4065e656382bd429a0550f3f422d0fe274,flyer_open,1983125,2028
2018-10-01T16:32:39-04:00,b8952d5360278cc5360a238860cbe296161710090a685d49cce8cfd5f6980ccd,flyer_open,1981389,246
2018-10-01T16:55:36-04:00,b38f97880ccb69e8f89201eedbccc149a9ea914ca86111340a9b1d9de1788a01,shopping_list_open,,
2018-10-01T16:32:41-04:00,6de78a59ac6da67e3a8900785f18305ee6a3a33d91da6bfee9a7840fb68b8269,flyer_open,1960618,5622
2018-10-01T16:36:01-04:00,b38f97880ccb69e8f89201eedbccc149a9ea914ca86111340a9b1d9de1788a01,flyer_open,2002612,3383
2018-10-01T16:39:56-04:00,9ea672779feb1e088caa593b61ec51440c1d8694e1bf3dfe95554f7c9698c47e,flyer_open,2004910,2345
2018-10-01T16:51:12-04:00,acf02e94085df3fa798948af8a3d4f706504ce511b3ab4bed8e1aa81ab9af620,flyer_open,1996854,1004
2018-10-01T16:56:18-04:00,b38f97880ccb69e8f89201eedbccc149a9ea914ca86111340a9b1d9de1788a01,flyer_open,2005529,2280
2018-10-01T16:53:28-04:00,b38f97880ccb69e8f89201eedbccc149a9ea914ca86111340a9b1d9de1788a01,list_flyers,,
2018-10-01T16:55:41-04:00,b38f97880ccb69e8f89201eedbccc149a9ea914ca86111340a9b1d9de1788a01,flyer_open,2005529,2280
2018-10-01T16:50:54-04:00,9cedfdc6be9dde4f8f9223a1543a4a340f4f1365f036a4c41748bf6bac6431c0,flyer_open,2005529,2280
2018-10-01T16:32:10-04:00,0f153925256d3c7d4c86ea47b8b2d3d9bf2dd23bac74c796e420c607514c1ff5,flyer_open,1988345,3308
2018-10-01T16:41:29-04:00,5f6dd24a680bc475e26cdf2a1871722e240bf415588083e8337da97610bd7d64,flyer_open,2008626,2353
2018-10-01T16:32:36-04:00,f90b54866360e1e9a0cb13bdfb7cd11f6ea3a2c87440e1be0bc3bd28766e4226,flyer_open,1989645,250
2018-10-01T16:32:25-04:00,b38f97880ccb69e8f89201eedbccc149a9ea914ca86111340a9b1d9de1788a01,flyer_open,1989695,250
2018-10-01T16:39:26-04:00,8ac2ef444e03e0a6be011bf855041976b0797241ce8d5ef38b6a1382cd3a62a1,list_flyers,,
2018-10-01T16:39:29-04:00,b0a19d52f14f715bcae1d94b224de282ad413f6a3ce86b46e14a63e64b3cbb97,list_flyers,,
2018-10-01T16:32:51-04:00,b38f97880ccb69e8f89201eedbccc149a9ea914ca86111340a9b1d9de1788a01,list_flyers,,
2018-10-01T16:30:50-04:00,a6d1b7921a6ef69d4bbbe97f323805c1708ed09e4ef36a122cf28da4c3c198fa,flyer_open,1982865,246
2018-10-01T16:30:51-04:00,e4d33c8c268c62d0af983f8461dd6bae68f6468d666ff42d1d4ba3ae90d59338,flyer_open,2016315,2268
2018-10-01T16:50:01-04:00,b38f97880ccb69e8f89201eedbccc149a9ea914ca86111340a9b1d9de1788a01,shopping_list_open,,
2018-10-01T16:30:28-04:00,deb5d2ab528f042676588c6dca31919dd28e0949711414911790607a88796a4a,flyer_open,2025868,1391
2018-10-01T16:30:10-04:00,a6d1b7921a6ef69d4bbbe97f323805c1708ed09e4ef36a122cf28da4c3c198fa,flyer_open,1985626,2046
2018-10-01T16:49:46-04:00,b38f97880ccb69e8f89201eedbccc149a9ea914ca86111340a9b1d9de1788a01,flyer_open,2004909,2345
2018-10-01T16:58:01-04:00,b38f97880ccb69e8f89201eedbccc149a9ea914ca86111340a9b1d9de1788a01,flyer_open,1985369,2266
2018-10-01T16:30:52-04:00,b38f97880ccb69e8f89201eedbccc149a9ea914ca86111340a9b1d9de1788a01,list_flyers,,
2018-10-01T16:58:08-04:00,b38f97880ccb69e8f89201eedbccc149a9ea914ca86111340a9b1d9de1788a01,flyer_open,2000563,246
2018-10-01T16:58:11-04:00,dff289be1f0deba3d47c5f03b687c8e45218b7c0d2a781714f6b9ac0b01bdbda,shopping_list_open,,
2018-10-01T16:58:13-04:00,87c2f342e40511b1ebc095de5dbd12f879d0dc52be7323d4704b73ff60f6183d,flyer_open,2005531,2280
2018-10-01T16:34:30-04:00,620107fa88c4888f3e55660bd3e8e2bcdd85969000a9e54253a548e5739dc533,flyer_open,2026311,4402
2018-10-01T16:34:29-04:00,87c2f342e40511b1ebc095de5dbd12f879d0dc52be7323d4704b73ff60f6183d,flyer_open,2031969,2492
2018-10-01T16:50:41-04:00,b38f97880ccb69e8f89201eedbccc149a9ea914ca86111340a9b1d9de1788a01,list_flyers,,
2018-10-01T16:34:10-04:00,b38f97880ccb69e8f89201eedbccc149a9ea914ca86111340a9b1d9de1788a01,flyer_open,1996806,2366
2018-10-01T16:51:14-04:00,b38f97880ccb69e8f89201eedbccc149a9ea914ca86111340a9b1d9de1788a01,flyer_open,1960958,3389
2018-10-01T16:34:32-04:00,24c0f98368d52f3a8b250dde9601d77c92418ceae7f07151992648b34367f787,flyer_open,2002544,2284
2018-10-01T16:55:35-04:00,e21e8b657a575e3032c13c54a4bb246e074649333d7384b6d7bc8c60cf48428a,list_flyers,,
2018-10-01T16:34:31-04:00,b38f97880ccb69e8f89201eedbccc149a9ea914ca86111340a9b1d9de1788a01,flyer_open,2009592,2066
2018-10-01T16:40:03-04:00,b38f97880ccb69e8f89201eedbccc149a9ea914ca86111340a9b1d9de1788a01,flyer_open,2000530,2598
2018-10-01T16:55:56-04:00,b38f97880ccb69e8f89201eedbccc149a9ea914ca86111340a9b1d9de1788a01,shopping_list_open,,
2018-10-01T16:56:32-04:00,b38f97880ccb69e8f89201eedbccc149a9ea914ca86111340a9b1d9de1788a01,flyer_open,1985420,2516
2018-10-01T16:56:10-04:00,95fb25a02df549ab116172dd8bd782e749428c1f94954fb88cfeadef099f270d,flyer_open,2004801,2516
2018-10-01T16:34:13-04:00,cbc998eace505a865093143c5bd5384802b110b7b3daa1b61242599cdfb0ce02,flyer_open,2009582,2066
2018-10-01T16:34:26-04:00,cbc998eace505a865093143c5bd5384802b110b7b3daa1b61242599cdfb0ce02,flyer_open,2018699,3330
2018-10-01T16:31:39-04:00,1ef58abe3536abec5e4a11ecabf53f6d0b18732dcbc3a7263b139bca66668942,flyer_open,2004909,2345
2018-10-01T16:34:16-04:00,1ef58abe3536abec5e4a11ecabf53f6d0b18732dcbc3a7263b139bca66668942,flyer_open,1988209,259
2018-10-01T16:30:59-04:00,94667d7a1019030dbc0f242951c81d2365718ce1acf1ce2825e7378cf370dba3,flyer_open,2004909,2345
2018-10-01T16:56:01-04:00,e1f709b7d3dd8430320c86f241bd2afab860be29ad90b5cf7793bbec3e9869f5,flyer_open,2008642,2031
2018-10-01T16:55:30-04:00,f90b54866360e1e9a0cb13bdfb7cd11f6ea3a2c87440e1be0bc3bd28766e4226,flyer_open,1929691,819
2018-10-01T16:36:23-04:00,f90b54866360e1e9a0cb13bdfb7cd11f6ea3a2c87440e1be0bc3bd28766e4226,flyer_open,2004910,2345
2018-10-01T16:41:46-04:00,e1f709b7d3dd8430320c86f241bd2afab860be29ad90b5cf7793bbec3e9869f5,flyer_open,1993325,2188
2018-10-01T16:41:53-04:00,c8c436d08fadc07e36ec2890254eef3340704c7ce6de2dbd1212a7b0006d0f17,flyer_open,1990045,249
2018-10-01T16:39:41-04:00,af9666dbc9f97b864c5ef3c9e12f3a377f5cc2fa173687b6d764d108a93d46a9,flyer_open,1966952,2626
2018-10-01T16:35:16-04:00,b38f97880ccb69e8f89201eedbccc149a9ea914ca86111340a9b1d9de1788a01,list_flyers,,
2018-10-01T16:36:02-04:00,ff29ab0536a8d442063225d0bc1ee7d904beb1268c7baef0697efdfd12e5d4ca,flyer_open,2025409,5369
2018-10-01T16:35:59-04:00,b0a19d52f14f715bcae1d94b224de282ad413f6a3ce86b46e14a63e64b3cbb97,flyer_open,2000391,2060
2018-10-01T16:35:56-04:00,b38f97880ccb69e8f89201eedbccc149a9ea914ca86111340a9b1d9de1788a01,flyer_open,2016238,1262
2018-10-01T16:35:52-04:00,b38f97880ccb69e8f89201eedbccc149a9ea914ca86111340a9b1d9de1788a01,flyer_open,2015686,5116
2018-10-01T16:35:50-04:00,71e01a216fd6d973c82dbd0023733adfa82887a5193d1a6329af176cb2626626,flyer_open,1968946,3308
2018-10-01T16:51:36-04:00,97e27e751eb093d1650f1c88be27c2e1642fed6dfe66016b82740d658fb95a18,flyer_open,2005365,3561
2018-10-01T16:39:32-04:00,1ef58abe3536abec5e4a11ecabf53f6d0b18732dcbc3a7263b139bca66668942,flyer_open,2031358,2148
2018-10-01T16:51:45-04:00,e872e0947df5d220a07a1fe792b7b86278e1aefc7f8c697029c817233d76814f,flyer_open,2016319,2268
2018-10-01T16:33:52-04:00,52a6c78c84a321da19230ed99265111b224bc5ae009e83b904e0670c4be711ca,flyer_open,1996663,2053
2018-10-01T16:41:33-04:00,c8c436d08fadc07e36ec2890254eef3340704c7ce6de2dbd1212a7b0006d0f17,flyer_open,2008626,2353
2018-10-01T16:56:05-04:00,c8c436d08fadc07e36ec2890254eef3340704c7ce6de2dbd1212a7b0006d0f17,flyer_open,2016316,2268
2018-10-01T16:55:10-04:00,ff29ab0536a8d442063225d0bc1ee7d904beb1268c7baef0697efdfd12e5d4ca,flyer_open,1981262,3539
2018-10-01T16:53:39-04:00,dff289be1f0deba3d47c5f03b687c8e45218b7c0d2a781714f6b9ac0b01bdbda,flyer_open,2016439,2609
2018-10-01T20:06:38-04:00,14a39df247a368c9d2e5c2e1dd0e0e82eeb19a4542e31d956f07d4074c41437d,flyer_open,1959065,241
2018-10-01T20:19:48-04:00,baec1c6427d46b423df4953129c000d51d85b12d7477a13ae5a0b9674726c57d,flyer_open,1996619,2366
2018-10-01T20:19:54-04:00,baec1c6427d46b423df4953129c000d51d85b12d7477a13ae5a0b9674726c57d,flyer_open,2019993,2664
2018-10-01T20:19:56-04:00,0f153925256d3c7d4c86ea47b8b2d3d9bf2dd23bac74c796e420c607514c1ff5,flyer_open,1993084,2464
2018-10-01T20:04:25-04:00,e4d33c8c268c62d0af983f8461dd6bae68f6468d666ff42d1d4ba3ae90d59338,flyer_open,2016313,2268
2018-10-01T20:01:05-04:00,1ef58abe3536abec5e4a11ecabf53f6d0b18732dcbc3a7263b139bca66668942,flyer_open,1981285,233
2018-10-01T20:06:49-04:00,1ef58abe3536abec5e4a11ecabf53f6d0b18732dcbc3a7263b139bca66668942,flyer_open,1989636,241
2018-10-01T20:06:35-04:00,1ef58abe3536abec5e4a11ecabf53f6d0b18732dcbc3a7263b139bca66668942,flyer_open,1955635,2166
2018-10-01T20:01:15-04:00,1ef58abe3536abec5e4a11ecabf53f6d0b18732dcbc3a7263b139bca66668942,flyer_open,1995346,2451
2018-10-01T20:06:24-04:00,1ef58abe3536abec5e4a11ecabf53f6d0b18732dcbc3a7263b139bca66668942,flyer_open,2008650,2031
2018-10-01T20:19:20-04:00,1ef58abe3536abec5e4a11ecabf53f6d0b18732dcbc3a7263b139bca66668942,flyer_open,2023463,4810
2018-10-01T20:19:21-04:00,95fb25a02df549ab116172dd8bd782e749428c1f94954fb88cfeadef099f270d,item_open,1996664,2053
2018-10-01T20:29:49-04:00,01ca5536abc5e0992c8e12ab57e93f567cb6608c6ebc1f403891b78a5fe75459,list_flyers,,
2018-10-01T20:29:54-04:00,cbc998eace505a865093143c5bd5384802b110b7b3daa1b61242599cdfb0ce02,flyer_open,2016439,2609
2018-10-01T20:25:28-04:00,286fddfbef78c5472ada7d363d034e4065e656382bd429a0550f3f422d0fe274,flyer_open,2008650,2031
2018-10-01T20:16:46-04:00,ecdbe8b00e2da9626636d871500ff34aed00fafa1fe83841608c82970400b4d5,list_flyers,,
2018-10-01T20:24:26-04:00,24c0f98368d52f3a8b250dde9601d77c92418ceae7f07151992648b34367f787,flyer_open,2022482,1991
2018-10-01T20:24:34-04:00,e1f709b7d3dd8430320c86f241bd2afab860be29ad90b5cf7793bbec3e9869f5,flyer_open,2006609,2354
2018-10-01T20:23:41-04:00,e1f709b7d3dd8430320c86f241bd2afab860be29ad90b5cf7793bbec3e9869f5,flyer_open,2026010,2284
2018-10-01T20:13:16-04:00,b38f97880ccb69e8f89201eedbccc149a9ea914ca86111340a9b1d9de1788a01,flyer_open,1994953,221
2018-10-01T20:13:42-04:00,9f358b5aae055d623050f29c4de0cf0920e51edf54889f560c99515641e9f078,flyer_open,2026010,2284
2018-10-01T20:21:32-04:00,b38f97880ccb69e8f89201eedbccc149a9ea914ca86111340a9b1d9de1788a01,flyer_open,2016316,2268
2018-10-01T20:12:29-04:00,5ba1c5c41fbd20a6035cb1dbe873a55265f20846ad6c7278d459a5850ad0a8d1,flyer_open,2005266,2345
2018-10-01T20:26:32-04:00,5ba1c5c41fbd20a6035cb1dbe873a55265f20846ad6c7278d459a5850ad0a8d1,flyer_open,1989628,241
2018-10-01T20:18:53-04:00,97e27e751eb093d1650f1c88be27c2e1642fed6dfe66016b82740d658fb95a18,flyer_open,2023463,4810
2018-10-01T20:19:06-04:00,86c25ad422eeb4291b0d64cf999825e265b73813023ca9aa78bbaa5cdb46a9cb,flyer_open,2018281,3404
2018-10-01T20:13:10-04:00,9acd0e1e4af6d022e34b5eb75edc8335b38262587cbb317cc159b328934c2e4e,flyer_open,2019160,246
2018-10-01T20:16:06-04:00,391a7e5380d412024d5dcb4620f6d7f80f5c63dd450852b70d3ec032a4de0e97,shopping_list_open,,
2018-10-01T20:19:58-04:00,932198ce05357d10a6f9eefadc6d554e044fec8ed8eb1c50312ca8a83b5e58e2,flyer_open,2009424,2420
2018-10-01T20:16:41-04:00,86c25ad422eeb4291b0d64cf999825e265b73813023ca9aa78bbaa5cdb46a9cb,flyer_open,2026010,2284
2018-10-01T20:19:46-04:00,b38f97880ccb69e8f89201eedbccc149a9ea914ca86111340a9b1d9de1788a01,flyer_open,2025392,2692
2018-10-01T20:13:24-04:00,056ccc0e6e0230628e25e89260b7817794461e5eaac8a6b56b48d34f0f59183f,flyer_open,1994953,221
2018-10-01T20:20:03-04:00,0801e50a779364d971be9f009ca662eb4c424eb82006b4a94b9925ef5fcca0c2,flyer_open,2030166,2492
2018-10-01T20:20:01-04:00,b9aebb6a60aef203c8c8f13471a87de1e43b659a0b811561f9545ec464db9e5c,flyer_open,2031969,2492
2018-10-01T20:19:56-04:00,056ccc0e6e0230628e25e89260b7817794461e5eaac8a6b56b48d34f0f59183f,flyer_open,2026403,2549
2018-10-01T20:16:48-04:00,056ccc0e6e0230628e25e89260b7817794461e5eaac8a6b56b48d34f0f59183f,shopping_list_open,,
2018-10-01T20:20:10-04:00,1285ebbfb7e7105ca2b10afdc0c2912fddeb4111b9f1563fc81fb22168530720,flyer_open,2009693,2066
2018-10-01T20:26:06-04:00,31006db5badb3758207f96a324c0f3fbd90e34a47595eb08c4bfa8de075c2e8f,list_flyers,,
2018-10-01T20:16:42-04:00,97e27e751eb093d1650f1c88be27c2e1642fed6dfe66016b82740d658fb95a18,flyer_open,1994953,221
2018-10-01T20:24:14-04:00,0dc59733b89e1a47cef2c3a3d56ffb3e28fdcbb2b2e3fe89af746901e494f34d,flyer_open,2006608,2354
2018-10-01T20:23:26-04:00,b38f97880ccb69e8f89201eedbccc149a9ea914ca86111340a9b1d9de1788a01,flyer_open,1998089,2429
2018-10-01T20:23:32-04:00,5d4732e809c1d33977d639127a9bd2b07fc519a1e6ab627e3b4db5e2e5187f46,flyer_open,2009329,2282
2018-10-01T20:23:38-04:00,0fc79a9e2b824bc05bb74f439c6de2f316a46ebad0bbba60eabaab223006839e,flyer_open,1968005,1344
2018-10-01T20:14:46-04:00,0d49407dfc6bda693cf3ce9da87813f36cd86a5d227b547ac775f738c389c440,flyer_open,2002298,2615
2018-10-01T20:23:46-04:00,ba7d81a055350871cd8b1285977ac45d15b0295f1a9d3e8146b68896f4d494d4,flyer_open,2026465,5669
2018-10-01T20:16:59-04:00,10e77342a277861ba7cb976eae7c0ed57c40802294df6688a05a5330cf9b7f74,flyer_open,1998422,245
